regiao,estado,coduf,data,semanaEpi,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos
Sul,SC,42,25/03/2020,13,109,2,0,0
Sul,SC,42,26/03/2020,13,122,13,1,1
Sul,SC,42,27/03/2020,13,149,27,1,0
Sul,SC,42,28/03/2020,13,184,35,1,0
Sul,SC,42,29/03/2020,14,194,10,1,0
Sul,SC,42,30/03/2020,14,197,3,1,0
Sul,SC,42,31/03/2020,14,219,22,2,1
Sul,SC,42,01/04/2020,14,235,16,2,0
Sul,SC,42,02/04/2020,14,247,12,2,0
Sul,SC,42,03/04/2020,14,281,34,5,3
Sul,SC,42,04/04/2020,14,334,53,5,0
Sul,SC,42,05/04/2020,15,357,23,10,5
Sul,SC,42,06/04/2020,15,379,22,10,0
Sul,SC,42,07/04/2020,15,417,38,11,1
Sul,SC,42,08/04/2020,15,457,40,15,4
Sul,SC,42,09/04/2020,15,501,44,17,2
Sul,SC,42,10/04/2020,15,693,192,18,1
Sul,SC,42,11/04/2020,15,732,39,21,3
Sul,SC,42,12/04/2020,16,768,36,24,3
Sul,SC,42,13/04/2020,16,777,9,24,0
Sul,SC,42,14/04/2020,16,826,49,26,2
Sul,SC,42,15/04/2020,16,853,27,28,2
Sul,SC,42,16/04/2020,16,884,31,29,1
Sul,SC,42,17/04/2020,16,926,42,30,1
Sul,SC,42,18/04/2020,16,962,36,31,1
Sul,SC,42,19/04/2020,17,975,13,32,1
Sul,SC,42,20/04/2020,17,1025,50,35,3
Sul,SC,42,21/04/2020,17,1063,38,35,0
Sul,SC,42,22/04/2020,17,1091,28,37,2
Sul,SC,42,23/04/2020,17,1115,24,39,2
Sul,SC,42,24/04/2020,17,1170,55,42,3
Sul,SC,42,25/04/2020,17,1209,39,42,0
Sul,SC,42,26/04/2020,18,1235,26,42,0
Sul,SC,42,27/04/2020,18,1337,102,43,1
Sul,SC,42,28/04/2020,18,1476,139,44,1
Sul,SC,42,29/04/2020,18,1995,519,44,0
Sul,SC,42,30/04/2020,18,2085,90,46,2
Sul,SC,42,01/05/2020,18,2104,19,48,2
Sul,SC,42,02/05/2020,18,2346,242,52,4
Sul,SC,42,03/05/2020,19,2346,0,52,0
Sul,SC,42,04/05/2020,19,2519,173,52,0
Sul,SC,42,05/05/2020,19,2623,104,55,3
Sul,SC,42,06/05/2020,19,2917,294,59,4
Sul,SC,42,07/05/2020,19,3082,165,63,4
Sul,SC,42,08/05/2020,19,3205,123,63,0
Sul,SC,42,09/05/2020,19,3372,167,64,1
Sul,SC,42,10/05/2020,20,3429,57,65,1
Sul,SC,42,11/05/2020,20,3529,100,69,4
Sul,SC,42,12/05/2020,20,3733,204,73,4
Sul,SC,42,13/05/2020,20,3828,95,73,0
Sul,SC,42,14/05/2020,20,4332,504,78,5
Sul,SC,42,15/05/2020,20,4562,230,79,1
Sul,SC,42,16/05/2020,20,4678,116,81,2
Sul,SC,42,17/05/2020,21,4776,98,83,2
Sul,SC,42,18/05/2020,21,5175,399,85,2
Sul,SC,42,19/05/2020,21,5413,238,91,6
Sul,SC,42,20/05/2020,21,5499,86,94,3
Sul,SC,42,21/05/2020,21,5610,111,98,4
Sul,SC,42,22/05/2020,21,6458,848,100,2
Sul,SC,42,23/05/2020,21,6607,149,103,3
Sul,SC,42,24/05/2020,22,6696,89,105,2
Sul,SC,42,25/05/2020,22,6875,179,109,4
Sul,SC,42,26/05/2020,22,7016,141,121,12
Sul,SC,42,27/05/2020,22,7372,356,126,5
Sul,SC,42,28/05/2020,22,8000,628,131,5
Sul,SC,42,29/05/2020,22,8530,530,134,3
Sul,SC,42,30/05/2020,22,8778,248,136,2
Sul,SC,42,31/05/2020,23,9037,259,143,7
Sul,SC,42,01/06/2020,23,9498,461,146,3
Sul,SC,42,02/06/2020,23,9660,162,148,2
Sul,SC,42,03/06/2020,23,10034,374,152,4
Sul,SC,42,04/06/2020,23,10532,498,156,4
Sul,SC,42,05/06/2020,23,10846,314,159,3
Sul,SC,42,06/06/2020,23,11285,439,166,7
Sul,SC,42,07/06/2020,24,11565,280,171,5
Sul,SC,42,08/06/2020,24,11565,0,171,0
Sul,SC,42,09/06/2020,24,12192,627,179,8
Sul,SC,42,10/06/2020,24,12594,402,184,5
Sul,SC,42,11/06/2020,24,12953,359,186,2
Sul,SC,42,12/06/2020,24,13165,212,191,5
Sul,SC,42,13/06/2020,24,13296,131,193,2
Sul,SC,42,14/06/2020,25,13360,64,195,2
Sul,SC,42,15/06/2020,25,13960,600,199,4
Sul,SC,42,16/06/2020,25,14402,442,212,13
Sul,SC,42,17/06/2020,25,15015,613,216,4
Sul,SC,42,18/06/2020,25,15573,558,222,6
Sul,SC,42,19/06/2020,25,16322,749,234,12
Sul,SC,42,20/06/2020,25,17108,786,237,3
Sul,SC,42,21/06/2020,26,17582,474,246,9
Sul,SC,42,22/06/2020,26,17937,355,256,10
Sul,SC,42,23/06/2020,26,19244,1307,263,7
Sul,SC,42,24/06/2020,26,20921,1677,279,16
Sul,SC,42,25/06/2020,26,21951,1030,289,10
Sul,SC,42,26/06/2020,26,22947,996,298,9
Sul,SC,42,27/06/2020,26,23808,861,304,6
Sul,SC,42,28/06/2020,27,24364,556,312,8
Sul,SC,42,29/06/2020,27,25056,692,324,12
Sul,SC,42,30/06/2020,27,26354,1298,341,17
Sul,SC,42,01/07/2020,27,27279,925,347,6
Sul,SC,42,02/07/2020,27,28575,1296,362,15
Sul,SC,42,03/07/2020,27,30261,1686,376,14
Sul,SC,42,04/07/2020,27,31931,1670,383,7
Sul,SC,42,05/07/2020,28,32969,1038,393,10
Sul,SC,42,06/07/2020,28,33822,853,406,13
Sul,SC,42,07/07/2020,28,35342,1520,419,13
Sul,SC,42,08/07/2020,28,36810,1468,432,13
Sul,SC,42,09/07/2020,28,38408,1598,447,15
Sul,SC,42,10/07/2020,28,40106,1698,459,12
Sul,SC,42,11/07/2020,28,42026,1920,485,26
Sul,SC,42,12/07/2020,29,43031,1005,497,12
Sul,SC,42,13/07/2020,29,43815,784,517,20
Sul,SC,42,14/07/2020,29,46050,2235,534,17
Sul,SC,42,15/07/2020,29,47976,1926,569,35
Sul,SC,42,16/07/2020,29,49781,1805,588,19
Sul,SC,42,17/07/2020,29,51549,1768,646,58
Sul,SC,42,18/07/2020,29,52531,982,662,16
Sul,SC,42,19/07/2020,30,53336,805,685,23
Sul,SC,42,20/07/2020,30,54414,1078,694,9
Sul,SC,42,21/07/2020,30,56475,2061,738,44
Sul,SC,42,22/07/2020,30,59556,3081,765,27
Sul,SC,42,23/07/2020,30,62282,2726,812,47
Sul,SC,42,24/07/2020,30,65017,2735,844,32
Sul,SC,42,25/07/2020,30,67333,2316,880,36
Sul,SC,42,26/07/2020,31,68730,1397,907,27
Sul,SC,42,27/07/2020,31,70138,1408,924,17
Sul,SC,42,28/07/2020,31,73771,3633,960,36
Sul,SC,42,29/07/2020,31,77001,3230,1002,42
Sul,SC,42,30/07/2020,31,80904,3903,1043,41
Sul,SC,42,31/07/2020,31,84073,3169,1102,59
Sul,SC,42,01/08/2020,31,86922,2849,1154,52
Sul,SC,42,02/08/2020,32,87982,1060,1175,21
Sul,SC,42,03/08/2020,32,88889,907,1196,21
Sul,SC,42,04/08/2020,32,92157,3268,1235,39
Sul,SC,42,05/08/2020,32,95410,3253,1306,71
Sul,SC,42,06/08/2020,32,98634,3224,1357,51
Sul,SC,42,07/08/2020,32,101582,2948,1400,43
Sul,SC,42,08/08/2020,32,104749,3167,1419,19
Sul,SC,42,09/08/2020,33,105935,1186,1445,26
Sul,SC,42,10/08/2020,33,106928,993,1541,96
Sul,SC,42,11/08/2020,33,109522,2594,1619,78
Sul,SC,42,12/08/2020,33,112401,2879,1637,18
Sul,SC,42,13/08/2020,33,115032,2631,1696,59
Sul,SC,42,14/08/2020,33,118183,3151,1742,46
Sul,SC,42,15/08/2020,33,120001,1818,1767,25
Sul,SC,42,16/08/2020,34,120880,879,1797,30
Sul,SC,42,17/08/2020,34,121666,786,1839,42
Sul,SC,42,18/08/2020,34,124313,2647,1883,44
Sul,SC,42,19/08/2020,34,126850,2537,1918,35
Sul,SC,42,20/08/2020,34,129072,2222,1960,42
Sul,SC,42,21/08/2020,34,130349,1277,1995,35
Sul,SC,42,22/08/2020,34,132008,1659,2027,32
Sul,SC,42,23/08/2020,35,132492,484,2042,15
Sul,SC,42,24/08/2020,35,133533,1041,2066,24
Sul,SC,42,25/08/2020,35,135690,2157,2116,50
Sul,SC,42,26/08/2020,35,137560,1870,2142,26
Sul,RS,43,25/02/2020,9,0,0,0,0
Sul,RS,43,26/02/2020,9,0,0,0,0
Sul,RS,43,27/02/2020,9,0,0,0,0
Sul,RS,43,28/02/2020,9,0,0,0,0
Sul,RS,43,29/02/2020,9,0,0,0,0
Sul,RS,43,01/03/2020,10,0,0,0,0
Sul,RS,43,02/03/2020,10,0,0,0,0
Sul,RS,43,03/03/2020,10,0,0,0,0
Sul,RS,43,04/03/2020,10,0,0,0,0
Sul,RS,43,05/03/2020,10,0,0,0,0
Sul,RS,43,06/03/2020,10,0,0,0,0
Sul,RS,43,07/03/2020,10,0,0,0,0
Sul,RS,43,08/03/2020,11,0,0,0,0
Sul,RS,43,09/03/2020,11,0,0,0,0
Sul,RS,43,10/03/2020,11,1,1,0,0
Sul,RS,43,11/03/2020,11,2,1,0,0
Sul,RS,43,12/03/2020,11,4,2,0,0
Sul,RS,43,13/03/2020,11,4,0,0,0
Sul,RS,43,14/03/2020,11,6,2,0,0
Sul,RS,43,15/03/2020,12,6,0,0,0
Sul,RS,43,16/03/2020,12,6,0,0,0
Sul,RS,43,17/03/2020,12,10,4,0,0
Sul,RS,43,18/03/2020,12,19,9,0,0
Sul,RS,43,19/03/2020,12,28,9,0,0
Sul,RS,43,20/03/2020,12,37,9,0,0
Sul,RS,43,21/03/2020,12,60,23,0,0
Sul,RS,43,22/03/2020,13,72,12,0,0
Sul,RS,43,23/03/2020,13,86,14,0,0
Sul,RS,43,24/03/2020,13,98,12,0,0
Sul,RS,43,25/03/2020,13,123,25,1,1
Sul,RS,43,26/03/2020,13,168,45,1,0
Sul,RS,43,27/03/2020,13,195,27,2,1
Sul,RS,43,28/03/2020,13,197,2,2,0
Sul,RS,43,29/03/2020,14,226,29,2,0
Sul,RS,43,30/03/2020,14,241,15,3,1
Sul,RS,43,31/03/2020,14,274,33,4,1
Sul,RS,43,01/04/2020,14,306,32,4,0
Sul,RS,43,02/04/2020,14,334,28,5,1
Sul,RS,43,03/04/2020,14,396,62,5,0
Sul,RS,43,04/04/2020,14,410,14,6,1
Sul,RS,43,05/04/2020,15,418,8,7,1
Sul,RS,43,06/04/2020,15,481,63,7,0
Sul,RS,43,07/04/2020,15,508,27,8,1
Sul,RS,43,08/04/2020,15,555,47,9,1
Sul,RS,43,09/04/2020,15,618,63,12,3
Sul,RS,43,10/04/2020,15,636,18,14,2
Sul,RS,43,11/04/2020,15,640,4,15,1
Sul,RS,43,12/04/2020,16,653,13,16,1
Sul,RS,43,13/04/2020,16,664,11,16,0
Sul,RS,43,14/04/2020,16,700,36,18,2
Sul,RS,43,15/04/2020,16,747,47,19,1
Sul,RS,43,16/04/2020,16,780,33,19,0
Sul,RS,43,17/04/2020,16,802,22,22,3
Sul,RS,43,18/04/2020,16,831,29,24,2
Sul,RS,43,19/04/2020,17,854,23,24,0
Sul,RS,43,20/04/2020,17,889,35,27,3
Sul,RS,43,21/04/2020,17,904,15,27,0
Sul,RS,43,22/04/2020,17,923,19,27,0
Sul,RS,43,23/04/2020,17,994,71,29,2
Sul,RS,43,24/04/2020,17,1061,67,31,2
Sul,RS,43,25/04/2020,17,1096,35,34,3
Sul,RS,43,26/04/2020,18,1166,70,35,1
Sul,RS,43,27/04/2020,18,1228,62,42,7
Sul,RS,43,28/04/2020,18,1286,58,45,3
Sul,RS,43,29/04/2020,18,1368,82,50,5
Sul,RS,43,30/04/2020,18,1466,98,51,1
Sul,RS,43,01/05/2020,18,1529,63,58,7
Sul,RS,43,02/05/2020,18,1619,90,62,4
Sul,RS,43,03/05/2020,19,1666,47,65,3
Sul,RS,43,04/05/2020,19,1711,45,74,9
Sul,RS,43,05/05/2020,19,1815,104,79,5
Sul,RS,43,06/05/2020,19,2050,235,87,8
Sul,RS,43,07/05/2020,19,2129,79,90,3
Sul,RS,43,08/05/2020,19,2447,318,91,1
Sul,RS,43,09/05/2020,19,2493,46,95,4
Sul,RS,43,10/05/2020,20,2542,49,97,2
Sul,RS,43,11/05/2020,20,2576,34,105,8
Sul,RS,43,12/05/2020,20,2917,341,111,6
Sul,RS,43,13/05/2020,20,2917,0,111,0
Sul,RS,43,14/05/2020,20,2997,80,120,9
Sul,RS,43,15/05/2020,20,3597,600,126,6
Sul,RS,43,16/05/2020,20,3695,98,132,6
Sul,RS,43,17/05/2020,21,3735,40,142,10
Sul,RS,43,18/05/2020,21,3735,0,144,2
Sul,RS,43,19/05/2020,21,3750,15,151,7
Sul,RS,43,20/05/2020,21,4973,1223,161,10
Sul,RS,43,21/05/2020,21,5473,500,166,5
Sul,RS,43,22/05/2020,21,5918,445,172,6
Sul,RS,43,23/05/2020,21,6336,418,176,4
Sul,RS,43,24/05/2020,22,6470,134,180,4
Sul,RS,43,25/05/2020,22,6559,89,197,17
Sul,RS,43,26/05/2020,22,6785,226,203,6
Sul,RS,43,27/05/2020,22,7048,263,209,6
Sul,RS,43,28/05/2020,22,8234,1186,213,4
Sul,RS,43,29/05/2020,22,8234,0,213,0
Sul,RS,43,30/05/2020,22,9242,1008,218,5
Sul,RS,43,31/05/2020,23,9332,90,224,6
Sul,RS,43,01/06/2020,23,9332,0,232,8
Sul,RS,43,02/06/2020,23,9919,587,245,13
Sul,RS,43,03/06/2020,23,10398,479,258,13
Sul,RS,43,04/06/2020,23,11010,612,265,7
Sul,RS,43,05/06/2020,23,11583,573,276,11
Sul,RS,43,06/06/2020,23,12037,454,283,7
Sul,RS,43,07/06/2020,24,12135,98,286,3
Sul,RS,43,08/06/2020,24,12250,115,291,5
Sul,RS,43,09/06/2020,24,12802,552,301,10
Sul,RS,43,10/06/2020,24,13619,817,316,15
Sul,RS,43,11/06/2020,24,14168,549,323,7
Sul,RS,43,12/06/2020,24,14384,216,337,14
Sul,RS,43,13/06/2020,24,14627,243,344,7
Sul,RS,43,14/06/2020,25,14661,34,350,6
Sul,RS,43,15/06/2020,25,15438,777,360,10
Sul,RS,43,16/06/2020,25,16471,1033,374,14
Sul,RS,43,17/06/2020,25,17128,657,387,13
Sul,RS,43,18/06/2020,25,17822,694,406,19
Sul,RS,43,19/06/2020,25,18587,765,423,17
Sul,RS,43,20/06/2020,25,19138,551,430,7
Sul,RS,43,21/06/2020,26,19348,210,434,4
Sul,RS,43,22/06/2020,26,19710,362,458,24
Sul,RS,43,23/06/2020,26,20864,1154,477,19
Sul,RS,43,24/06/2020,26,22009,1145,500,23
Sul,RS,43,25/06/2020,26,23060,1051,500,0
Sul,RS,43,26/06/2020,26,24114,1054,540,40
Sul,RS,43,27/06/2020,26,25000,886,554,14
Sul,RS,43,28/06/2020,27,25243,243,559,5
Sul,RS,43,29/06/2020,27,25659,416,582,23
Sul,RS,43,30/06/2020,27,26941,1282,614,32
Sul,RS,43,01/07/2020,27,28171,1230,636,22
Sul,RS,43,02/07/2020,27,29195,1024,663,27
Sul,RS,43,03/07/2020,27,30371,1176,690,27
Sul,RS,43,04/07/2020,27,31619,1248,715,25
Sul,RS,43,05/07/2020,28,31955,336,727,12
Sul,RS,43,06/07/2020,28,32401,446,759,32
Sul,RS,43,07/07/2020,28,33800,1399,791,32
Sul,RS,43,08/07/2020,28,35557,1757,825,34
Sul,RS,43,09/07/2020,28,36434,877,870,45
Sul,RS,43,10/07/2020,28,37490,1056,919,49
Sul,RS,43,11/07/2020,28,38720,1230,943,24
Sul,RS,43,12/07/2020,29,39240,520,962,19
Sul,RS,43,13/07/2020,29,39656,416,995,33
Sul,RS,43,14/07/2020,29,40993,1337,1060,65
Sul,RS,43,15/07/2020,29,42239,1246,1101,41
Sul,RS,43,16/07/2020,29,45344,3105,1141,40
Sul,RS,43,17/07/2020,29,46710,1366,1166,25
Sul,RS,43,18/07/2020,29,46847,137,1229,63
Sul,RS,43,19/07/2020,30,47113,266,1252,23
Sul,RS,43,20/07/2020,30,47449,336,1285,33
Sul,RS,43,21/07/2020,30,49840,2391,1349,64
Sul,RS,43,22/07/2020,30,53073,3233,1397,48
Sul,RS,43,23/07/2020,30,54841,1768,1456,59
Sul,RS,43,24/07/2020,30,57007,2166,1494,38
Sul,RS,43,25/07/2020,30,59118,2111,1554,60
Sul,RS,43,26/07/2020,31,59779,661,1571,17
Sul,RS,43,27/07/2020,31,60044,265,1611,40
Sul,RS,43,28/07/2020,31,62347,2303,1680,69
Sul,RS,43,29/07/2020,31,64496,2149,1750,70
Sul,RS,43,30/07/2020,31,66473,1977,1825,75
Sul,RS,43,31/07/2020,31,66692,219,1876,51
Sul,RS,43,01/08/2020,31,70456,3764,1947,71
Sul,RS,43,02/08/2020,32,71040,584,1974,27
Sul,RS,43,03/08/2020,32,71479,439,2016,42
Sul,RS,43,04/08/2020,32,73618,2139,2099,83
Sul,RS,43,05/08/2020,32,76563,2945,2163,64
Sul,RS,43,06/08/2020,32,78837,2274,2231,68
Sul,RS,43,07/08/2020,32,79026,189,2282,51
Sul,RS,43,08/08/2020,32,83595,4569,2346,64
Sul,RS,43,09/08/2020,33,83991,396,2360,14
Sul,RS,43,10/08/2020,33,84034,43,2417,57
Sul,RS,43,11/08/2020,33,87415,3381,2472,55
Sul,RS,43,12/08/2020,33,90049,2634,2540,68
Sul,RS,43,13/08/2020,33,92560,2511,2584,44
Sul,RS,43,14/08/2020,33,95142,2582,2631,47
Sul,RS,43,15/08/2020,33,97445,2303,2647,16
Sul,RS,43,16/08/2020,34,97877,432,2689,42
Sul,RS,43,17/08/2020,34,98007,130,2744,55
Sul,RS,43,18/08/2020,34,101217,3210,2822,78
Sul,RS,43,19/08/2020,34,103891,2674,2881,59
Sul,RS,43,20/08/2020,34,104068,177,2948,67
Sul,RS,43,21/08/2020,34,104335,267,2993,45
Sul,RS,43,22/08/2020,34,108839,4504,3046,53
Sul,RS,43,23/08/2020,35,109873,1034,3062,16
Sul,RS,43,24/08/2020,35,109953,80,3102,40
Sul,RS,43,25/08/2020,35,112763,2810,3161,59
Sul,RS,43,26/08/2020,35,115984,3221,3235,74
Centro-Oeste,MS,50,25/02/2020,9,0,0,0,0
Centro-Oeste,MS,50,26/02/2020,9,0,0,0,0
Centro-Oeste,MS,50,27/02/2020,9,0,0,0,0
Centro-Oeste,MS,50,28/02/2020,9,0,0,0,0
Centro-Oeste,MS,50,29/02/2020,9,0,0,0,0
Centro-Oeste,MS,50,01/03/2020,10,0,0,0,0
Centro-Oeste,MS,50,02/03/2020,10,0,0,0,0
Centro-Oeste,MS,50,03/03/2020,10,0,0,0,0
Centro-Oeste,MS,50,04/03/2020,10,0,0,0,0
Centro-Oeste,MS,50,05/03/2020,10,0,0,0,0
Centro-Oeste,MS,50,06/03/2020,10,0,0,0,0
Centro-Oeste,MS,50,07/03/2020,10,0,0,0,0
Centro-Oeste,MS,50,08/03/2020,11,0,0,0,0
Centro-Oeste,MS,50,09/03/2020,11,0,0,0,0
Centro-Oeste,MS,50,10/03/2020,11,0,0,0,0
Centro-Oeste,MS,50,11/03/2020,11,0,0,0,0
Centro-Oeste,MS,50,12/03/2020,11,0,0,0,0
Centro-Oeste,MS,50,13/03/2020,11,0,0,0,0
Centro-Oeste,MS,50,14/03/2020,11,0,0,0,0
Centro-Oeste,MS,50,15/03/2020,12,0,0,0,0
Centro-Oeste,MS,50,16/03/2020,12,2,2,0,0
Centro-Oeste,MS,50,17/03/2020,12,4,2,0,0
Centro-Oeste,MS,50,18/03/2020,12,7,3,0,0
Centro-Oeste,MS,50,19/03/2020,12,7,0,0,0
Centro-Oeste,MS,50,20/03/2020,12,9,2,0,0
Centro-Oeste,MS,50,21/03/2020,12,16,7,0,0
Centro-Oeste,MS,50,22/03/2020,13,21,5,0,0
Centro-Oeste,MS,50,23/03/2020,13,21,0,0,0
Centro-Oeste,MS,50,24/03/2020,13,23,2,0,0
Centro-Oeste,MS,50,25/03/2020,13,24,1,0,0
Centro-Oeste,MS,50,26/03/2020,13,25,1,0,0
Centro-Oeste,MS,50,27/03/2020,13,28,3,0,0
Centro-Oeste,MS,50,28/03/2020,13,31,3,0,0
Centro-Oeste,MS,50,29/03/2020,14,36,5,0,0
Centro-Oeste,MS,50,30/03/2020,14,44,8,0,0
Centro-Oeste,MS,50,31/03/2020,14,48,4,1,1
Centro-Oeste,MS,50,01/04/2020,14,51,3,1,0
Centro-Oeste,MS,50,02/04/2020,14,53,2,1,0
Centro-Oeste,MS,50,03/04/2020,14,60,7,1,0
Centro-Oeste,MS,50,04/04/2020,14,62,2,1,0
Centro-Oeste,MS,50,05/04/2020,15,65,3,1,0
Centro-Oeste,MS,50,06/04/2020,15,66,1,1,0
Centro-Oeste,MS,50,07/04/2020,15,80,14,2,1
Centro-Oeste,MS,50,08/04/2020,15,85,5,2,0
Centro-Oeste,MS,50,09/04/2020,15,89,4,2,0
Centro-Oeste,MS,50,10/04/2020,15,97,8,2,0
Centro-Oeste,MS,50,11/04/2020,15,100,3,2,0
Centro-Oeste,MS,50,12/04/2020,16,101,1,2,0
Centro-Oeste,MS,50,13/04/2020,16,113,12,4,2
Centro-Oeste,MS,50,14/04/2020,16,115,2,4,0
Centro-Oeste,MS,50,15/04/2020,16,121,6,4,0
Centro-Oeste,MS,50,16/04/2020,16,131,10,5,1
Centro-Oeste,MS,50,17/04/2020,16,143,12,5,0
Centro-Oeste,MS,50,18/04/2020,16,161,18,5,0
Centro-Oeste,MS,50,19/04/2020,17,168,7,5,0
Centro-Oeste,MS,50,20/04/2020,17,171,3,5,0
Centro-Oeste,MS,50,21/04/2020,17,173,2,6,1
Centro-Oeste,MS,50,22/04/2020,17,175,2,6,0
Centro-Oeste,MS,50,23/04/2020,17,186,11,7,1
Centro-Oeste,MS,50,24/04/2020,17,213,27,7,0
Centro-Oeste,MS,50,25/04/2020,17,217,4,7,0
Centro-Oeste,MS,50,26/04/2020,18,234,17,7,0
Centro-Oeste,MS,50,27/04/2020,18,238,4,9,2
Centro-Oeste,MS,50,28/04/2020,18,240,2,9,0
Centro-Oeste,MS,50,29/04/2020,18,249,9,9,0
Centro-Oeste,MS,50,30/04/2020,18,255,6,9,0
Centro-Oeste,MS,50,01/05/2020,18,261,6,9,0
Centro-Oeste,MS,50,02/05/2020,18,266,5,9,0
Centro-Oeste,MS,50,03/05/2020,19,272,6,10,1
Centro-Oeste,MS,50,04/05/2020,19,274,2,10,0
Centro-Oeste,MS,50,05/05/2020,19,283,9,10,0
Centro-Oeste,MS,50,06/05/2020,19,288,5,10,0
Centro-Oeste,MS,50,07/05/2020,19,311,23,10,0
Centro-Oeste,MS,50,08/05/2020,19,326,15,11,1
Centro-Oeste,MS,50,09/05/2020,19,346,20,11,0
Centro-Oeste,MS,50,10/05/2020,20,362,16,11,0
Centro-Oeste,MS,50,11/05/2020,20,385,23,11,0
Centro-Oeste,MS,50,12/05/2020,20,405,20,12,1
Centro-Oeste,MS,50,13/05/2020,20,430,25,13,1
Centro-Oeste,MS,50,14/05/2020,20,452,22,14,1
Centro-Oeste,MS,50,15/05/2020,20,479,27,14,0
Centro-Oeste,MS,50,16/05/2020,20,508,29,15,1
Centro-Oeste,MS,50,17/05/2020,21,570,62,15,0
Centro-Oeste,MS,50,18/05/2020,21,613,43,16,1
Centro-Oeste,MS,50,19/05/2020,21,642,29,16,0
Centro-Oeste,MS,50,20/05/2020,21,693,51,17,1
Centro-Oeste,MS,50,21/05/2020,21,746,53,17,0
Centro-Oeste,MS,50,22/05/2020,21,805,59,17,0
Centro-Oeste,MS,50,23/05/2020,21,858,53,17,0
Centro-Oeste,MS,50,24/05/2020,22,924,66,17,0
Centro-Oeste,MS,50,25/05/2020,22,1023,99,17,0
Centro-Oeste,MS,50,26/05/2020,22,1100,77,17,0
Centro-Oeste,MS,50,27/05/2020,22,1186,86,18,1
Centro-Oeste,MS,50,28/05/2020,22,1262,76,18,0
Centro-Oeste,MS,50,29/05/2020,22,1356,94,18,0
Centro-Oeste,MS,50,30/05/2020,22,1418,62,19,1
Centro-Oeste,MS,50,31/05/2020,23,1489,71,20,1
Centro-Oeste,MS,50,01/06/2020,23,1568,79,20,0
Centro-Oeste,MS,50,02/06/2020,23,1646,78,20,0
Centro-Oeste,MS,50,03/06/2020,23,1802,156,20,0
Centro-Oeste,MS,50,04/06/2020,23,1925,123,20,0
Centro-Oeste,MS,50,05/06/2020,23,1997,72,21,1
Centro-Oeste,MS,50,06/06/2020,23,2132,135,21,0
Centro-Oeste,MS,50,07/06/2020,24,2253,121,21,0
Centro-Oeste,MS,50,08/06/2020,24,2324,71,22,1
Centro-Oeste,MS,50,09/06/2020,24,2455,131,22,0
Centro-Oeste,MS,50,10/06/2020,24,2597,142,24,2
Centro-Oeste,MS,50,11/06/2020,24,2853,256,25,1
Centro-Oeste,MS,50,12/06/2020,24,3001,148,28,3
Centro-Oeste,MS,50,13/06/2020,24,3235,234,28,0
Centro-Oeste,MS,50,14/06/2020,25,3433,198,31,3
Centro-Oeste,MS,50,15/06/2020,25,3551,118,33,2
Centro-Oeste,MS,50,16/06/2020,25,3785,234,36,3
Centro-Oeste,MS,50,17/06/2020,25,4164,379,36,0
Centro-Oeste,MS,50,18/06/2020,25,4274,110,39,3
Centro-Oeste,MS,50,19/06/2020,25,4666,392,40,1
Centro-Oeste,MS,50,20/06/2020,25,4990,324,43,3
Centro-Oeste,MS,50,21/06/2020,26,5237,247,45,2
Centro-Oeste,MS,50,22/06/2020,26,5391,154,47,2
Centro-Oeste,MS,50,23/06/2020,26,5784,393,55,8
Centro-Oeste,MS,50,24/06/2020,26,6201,417,56,1
Centro-Oeste,MS,50,25/06/2020,26,6523,322,61,5
Centro-Oeste,MS,50,26/06/2020,26,6913,390,65,4
Centro-Oeste,MS,50,27/06/2020,26,7307,394,68,3
Centro-Oeste,MS,50,28/06/2020,27,7527,220,72,4
Centro-Oeste,MS,50,29/06/2020,27,7676,149,75,3
Centro-Oeste,MS,50,30/06/2020,27,7965,289,76,1
Centro-Oeste,MS,50,01/07/2020,27,8676,711,85,9
Centro-Oeste,MS,50,02/07/2020,27,9062,386,91,6
Centro-Oeste,MS,50,03/07/2020,27,9388,326,107,16
Centro-Oeste,MS,50,04/07/2020,27,9910,522,114,7
Centro-Oeste,MS,50,05/07/2020,28,10089,179,117,3
Centro-Oeste,MS,50,06/07/2020,28,10253,164,122,5
Centro-Oeste,MS,50,07/07/2020,28,10687,434,128,6
Centro-Oeste,MS,50,08/07/2020,28,11063,376,134,6
Centro-Oeste,MS,50,09/07/2020,28,11671,608,136,2
Centro-Oeste,MS,50,10/07/2020,28,12261,590,146,10
Centro-Oeste,MS,50,11/07/2020,28,12969,708,153,7
Centro-Oeste,MS,50,12/07/2020,29,13197,228,161,8
Centro-Oeste,MS,50,13/07/2020,29,13461,264,167,6
Centro-Oeste,MS,50,14/07/2020,29,13934,473,177,10
Centro-Oeste,MS,50,15/07/2020,29,14631,697,183,6
Centro-Oeste,MS,50,16/07/2020,29,15330,699,191,8
Centro-Oeste,MS,50,17/07/2020,29,15805,475,203,12
Centro-Oeste,MS,50,18/07/2020,29,16006,201,216,13
Centro-Oeste,MS,50,19/07/2020,30,16403,397,222,6
Centro-Oeste,MS,50,20/07/2020,30,16637,234,228,6
Centro-Oeste,MS,50,21/07/2020,30,17386,749,248,20
Centro-Oeste,MS,50,22/07/2020,30,18889,1503,257,9
Centro-Oeste,MS,50,23/07/2020,30,19671,782,266,9
